ID,date,name,value,line
33,03/06/2018,Театральная,0,2
33,10/06/2018,Театральная,0,2
33,17/06/2018,Театральная,0,2
33,24/06/2018,Театральная,0,2
33,01/07/2018,Театральная,0,2
33,08/07/2018,Театральная,0,2
33,15/07/2018,Театральная,0,2
33,22/07/2018,Театральная,0,2
33,29/07/2018,Театральная,0,2
33,05/08/2018,Театральная,0,2
33,12/08/2018,Театральная,0,2
33,19/08/2018,Театральная,100,2
33,26/08/2018,Театральная,0,2
33,02/09/2018,Театральная,94,2
33,09/09/2018,Театральная,0,2
33,16/09/2018,Театральная,90,2
33,23/09/2018,Театральная,88,2
33,30/09/2018,Театральная,0,2
33,07/10/2018,Театральная,0,2
33,14/10/2018,Театральная,0,2
33,21/10/2018,Театральная,87,2
33,28/10/2018,Театральная,0,2
34,07/01/2018,Новокузнецкая,60,2
34,14/01/2018,Новокузнецкая,70,2
34,21/01/2018,Новокузнецкая,68,2
34,28/01/2018,Новокузнецкая,78,2
34,04/02/2018,Новокузнецкая,83,2
34,11/02/2018,Новокузнецкая,77,2
34,18/02/2018,Новокузнецкая,79,2
34,25/02/2018,Новокузнецкая,88,2
34,04/03/2018,Новокузнецкая,77,2
34,11/03/2018,Новокузнецкая,70,2
34,18/03/2018,Новокузнецкая,68,2
34,25/03/2018,Новокузнецкая,70,2
34,01/04/2018,Новокузнецкая,84,2
34,08/04/2018,Новокузнецкая,85,2
34,15/04/2018,Новокузнецкая,67,2
34,22/04/2018,Новокузнецкая,58,2
34,29/04/2018,Новокузнецкая,87,2
34,06/05/2018,Новокузнецкая,76,2
34,13/05/2018,Новокузнецкая,78,2
34,20/05/2018,Новокузнецкая,81,2
34,27/05/2018,Новокузнецкая,75,2
34,03/06/2018,Новокузнецкая,84,2
34,10/06/2018,Новокузнецкая,89,2
34,17/06/2018,Новокузнецкая,87,2
34,24/06/2018,Новокузнецкая,92,2
34,01/07/2018,Новокузнецкая,89,2
34,08/07/2018,Новокузнецкая,83,2
34,15/07/2018,Новокузнецкая,85,2
34,22/07/2018,Новокузнецкая,69,2
34,29/07/2018,Новокузнецкая,95,2
34,05/08/2018,Новокузнецкая,100,2
34,12/08/2018,Новокузнецкая,98,2
34,19/08/2018,Новокузнецкая,82,2
34,26/08/2018,Новокузнецкая,70,2
34,02/09/2018,Новокузнецкая,67,2
34,09/09/2018,Новокузнецкая,75,2
34,16/09/2018,Новокузнецкая,78,2
34,23/09/2018,Новокузнецкая,79,2
34,30/09/2018,Новокузнецкая,86,2
34,07/10/2018,Новокузнецкая,57,2
34,14/10/2018,Новокузнецкая,72,2
34,21/10/2018,Новокузнецкая,76,2
34,28/10/2018,Новокузнецкая,81,2
35,07/01/2018,Павелецкая,77,2
35,14/01/2018,Павелецкая,76,2
35,21/01/2018,Павелецкая,82,2
35,28/01/2018,Павелецкая,66,2
35,04/02/2018,Павелецкая,83,2
35,11/02/2018,Павелецкая,88,2
35,18/02/2018,Павелецкая,74,2
35,25/02/2018,Павелецкая,77,2
35,04/03/2018,Павелецкая,71,2
35,11/03/2018,Павелецкая,62,2
35,18/03/2018,Павелецкая,71,2
35,25/03/2018,Павелецкая,73,2
35,01/04/2018,Павелецкая,87,2
35,08/04/2018,Павелецкая,66,2
35,15/04/2018,Павелецкая,91,2
35,22/04/2018,Павелецкая,68,2
35,29/04/2018,Павелецкая,57,2
35,06/05/2018,Павелецкая,49,2
35,13/05/2018,Павелецкая,65,2
35,20/05/2018,Павелецкая,70,2
35,27/05/2018,Павелецкая,75,2
35,03/06/2018,Павелецкая,81,2
35,10/06/2018,Павелецкая,69,2
35,17/06/2018,Павелецкая,76,2
35,24/06/2018,Павелецкая,89,2
35,01/07/2018,Павелецкая,78,2
35,08/07/2018,Павелецкая,94,2
35,15/07/2018,Павелецкая,79,2
35,22/07/2018,Павелецкая,79,2
35,29/07/2018,Павелецкая,100,2
35,05/08/2018,Павелецкая,73,2
35,12/08/2018,Павелецкая,87,2
35,19/08/2018,Павелецкая,83,2
35,26/08/2018,Павелецкая,68,2
35,02/09/2018,Павелецкая,84,2
35,09/09/2018,Павелецкая,77,2
35,16/09/2018,Павелецкая,68,2
35,23/09/2018,Павелецкая,72,2
35,30/09/2018,Павелецкая,72,2
35,07/10/2018,Павелецкая,55,2
35,14/10/2018,Павелецкая,76,2
35,21/10/2018,Павелецкая,84,2
35,28/10/2018,Павелецкая,78,2
36,07/01/2018,Автозаводская,68,2
36,14/01/2018,Автозаводская,55,2
36,21/01/2018,Автозаводская,82,2
36,28/01/2018,Автозаводская,78,2
36,04/02/2018,Автозаводская,77,2
36,11/02/2018,Автозаводская,79,2
36,18/02/2018,Автозаводская,57,2
36,25/02/2018,Автозаводская,70,2
36,04/03/2018,Автозаводская,81,2
36,11/03/2018,Автозаводская,79,2
36,18/03/2018,Автозаводская,75,2
36,25/03/2018,Автозаводская,74,2
36,01/04/2018,Автозаводская,73,2
36,08/04/2018,Автозаводская,59,2
36,15/04/2018,Автозаводская,73,2
36,22/04/2018,Автозаводская,77,2
36,29/04/2018,Автозаводская,51,2
36,06/05/2018,Автозаводская,60,2
36,13/05/2018,Автозаводская,66,2
36,20/05/2018,Автозаводская,63,2
36,27/05/2018,Автозаводская,50,2
36,03/06/2018,Автозаводская,79,2
36,10/06/2018,Автозаводская,71,2
36,17/06/2018,Автозаводская,65,2
36,24/06/2018,Автозаводская,72,2
36,01/07/2018,Автозаводская,75,2
36,08/07/2018,Автозаводская,74,2
36,15/07/2018,Автозаводская,73,2
36,22/07/2018,Автозаводская,72,2
36,29/07/2018,Автозаводская,77,2
36,05/08/2018,Автозаводская,80,2
36,12/08/2018,Автозаводская,100,2
36,19/08/2018,Автозаводская,66,2
36,26/08/2018,Автозаводская,84,2
36,02/09/2018,Автозаводская,82,2
36,09/09/2018,Автозаводская,68,2
36,16/09/2018,Автозаводская,69,2
36,23/09/2018,Автозаводская,68,2
36,30/09/2018,Автозаводская,81,2
36,07/10/2018,Автозаводская,85,2
36,14/10/2018,Автозаводская,69,2
36,21/10/2018,Автозаводская,60,2
36,28/10/2018,Автозаводская,88,2
37,07/01/2018,Технопарк,62,2
37,14/01/2018,Технопарк,52,2
37,21/01/2018,Технопарк,55,2
37,28/01/2018,Технопарк,52,2
37,04/02/2018,Технопарк,52,2
37,11/02/2018,Технопарк,91,2
37,18/02/2018,Технопарк,69,2
37,25/02/2018,Технопарк,80,2
37,04/03/2018,Технопарк,55,2
37,11/03/2018,Технопарк,36,2
37,18/03/2018,Технопарк,81,2
37,25/03/2018,Технопарк,44,2
37,01/04/2018,Технопарк,54,2
37,08/04/2018,Технопарк,24,2
37,15/04/2018,Технопарк,48,2
37,22/04/2018,Технопарк,73,2
37,29/04/2018,Технопарк,59,2
37,06/05/2018,Технопарк,74,2
37,13/05/2018,Технопарк,54,2
37,20/05/2018,Технопарк,55,2
37,27/05/2018,Технопарк,67,2
37,03/06/2018,Технопарк,95,2
37,10/06/2018,Технопарк,95,2
37,17/06/2018,Технопарк,59,2
37,24/06/2018,Технопарк,53,2
37,01/07/2018,Технопарк,45,2
37,08/07/2018,Технопарк,81,2
37,15/07/2018,Технопарк,72,2
37,22/07/2018,Технопарк,69,2
37,29/07/2018,Технопарк,56,2
37,05/08/2018,Технопарк,56,2
37,12/08/2018,Технопарк,100,2
37,19/08/2018,Технопарк,56,2
37,26/08/2018,Технопарк,51,2
37,02/09/2018,Технопарк,49,2
37,09/09/2018,Технопарк,68,2
37,16/09/2018,Технопарк,79,2
37,23/09/2018,Технопарк,53,2
37,30/09/2018,Технопарк,77,2
37,07/10/2018,Технопарк,81,2
37,14/10/2018,Технопарк,56,2
37,21/10/2018,Технопарк,94,2
37,28/10/2018,Технопарк,61,2
38,07/01/2018,Коломенская,80,2
38,14/01/2018,Коломенская,88,2
38,21/01/2018,Коломенская,83,2
38,28/01/2018,Коломенская,73,2
38,04/02/2018,Коломенская,70,2
38,11/02/2018,Коломенская,81,2
38,18/02/2018,Коломенская,89,2
38,25/02/2018,Коломенская,68,2
38,04/03/2018,Коломенская,73,2
38,11/03/2018,Коломенская,87,2
38,18/03/2018,Коломенская,74,2
38,25/03/2018,Коломенская,70,2
38,01/04/2018,Коломенская,62,2
38,08/04/2018,Коломенская,73,2
38,15/04/2018,Коломенская,62,2
38,22/04/2018,Коломенская,69,2
38,29/04/2018,Коломенская,88,2
38,06/05/2018,Коломенская,88,2
38,13/05/2018,Коломенская,80,2
38,20/05/2018,Коломенская,77,2
38,27/05/2018,Коломенская,83,2
38,03/06/2018,Коломенская,59,2
38,10/06/2018,Коломенская,73,2
38,17/06/2018,Коломенская,79,2
38,24/06/2018,Коломенская,87,2
38,01/07/2018,Коломенская,67,2
38,08/07/2018,Коломенская,82,2
38,15/07/2018,Коломенская,100,2
38,22/07/2018,Коломенская,86,2
38,29/07/2018,Коломенская,84,2
38,05/08/2018,Коломенская,82,2
38,12/08/2018,Коломенская,99,2
38,19/08/2018,Коломенская,94,2
38,26/08/2018,Коломенская,85,2
38,02/09/2018,Коломенская,77,2
38,09/09/2018,Коломенская,85,2
38,16/09/2018,Коломенская,79,2
38,23/09/2018,Коломенская,74,2
38,30/09/2018,Коломенская,87,2
38,07/10/2018,Коломенская,89,2
38,14/10/2018,Коломенская,84,2
38,21/10/2018,Коломенская,82,2
38,28/10/2018,Коломенская,63,2
39,07/01/2018,Каширская,71,2
39,14/01/2018,Каширская,69,2
39,21/01/2018,Каширская,82,2
39,28/01/2018,Каширская,74,2
39,04/02/2018,Каширская,61,2
39,11/02/2018,Каширская,65,2
39,18/02/2018,Каширская,72,2
39,25/02/2018,Каширская,70,2
39,04/03/2018,Каширская,70,2
39,11/03/2018,Каширская,65,2
39,18/03/2018,Каширская,77,2
39,25/03/2018,Каширская,77,2
39,01/04/2018,Каширская,62,2
39,08/04/2018,Каширская,65,2
39,15/04/2018,Каширская,56,2
39,22/04/2018,Каширская,61,2
39,29/04/2018,Каширская,62,2
39,06/05/2018,Каширская,69,2
39,13/05/2018,Каширская,88,2
39,20/05/2018,Каширская,79,2
39,27/05/2018,Каширская,95,2
39,03/06/2018,Каширская,91,2
39,10/06/2018,Каширская,67,2
39,17/06/2018,Каширская,79,2
39,24/06/2018,Каширская,100,2
39,01/07/2018,Каширская,92,2
39,08/07/2018,Каширская,70,2
39,15/07/2018,Каширская,66,2
39,22/07/2018,Каширская,96,2
39,29/07/2018,Каширская,63,2
39,05/08/2018,Каширская,82,2
39,12/08/2018,Каширская,95,2
39,19/08/2018,Каширская,93,2
39,26/08/2018,Каширская,73,2
39,02/09/2018,Каширская,71,2
39,09/09/2018,Каширская,66,2
39,16/09/2018,Каширская,70,2
39,23/09/2018,Каширская,82,2
39,30/09/2018,Каширская,83,2
39,07/10/2018,Каширская,73,2
39,14/10/2018,Каширская,77,2
39,21/10/2018,Каширская,91,2
39,28/10/2018,Каширская,92,2
40,07/01/2018,Кантемировская,75,2
40,14/01/2018,Кантемировская,71,2
40,21/01/2018,Кантемировская,71,2
40,28/01/2018,Кантемировская,69,2
40,04/02/2018,Кантемировская,76,2
40,11/02/2018,Кантемировская,56,2
40,18/02/2018,Кантемировская,77,2
40,25/02/2018,Кантемировская,68,2
40,04/03/2018,Кантемировская,51,2
40,11/03/2018,Кантемировская,57,2
40,18/03/2018,Кантемировская,92,2
40,25/03/2018,Кантемировская,81,2
40,01/04/2018,Кантемировская,69,2
40,08/04/2018,Кантемировская,59,2
40,15/04/2018,Кантемировская,76,2
40,22/04/2018,Кантемировская,54,2
40,29/04/2018,Кантемировская,72,2
40,06/05/2018,Кантемировская,80,2
40,13/05/2018,Кантемировская,58,2
40,20/05/2018,Кантемировская,88,2
40,27/05/2018,Кантемировская,58,2
40,03/06/2018,Кантемировская,70,2
40,10/06/2018,Кантемировская,65,2
40,17/06/2018,Кантемировская,65,2
40,24/06/2018,Кантемировская,91,2
40,01/07/2018,Кантемировская,76,2
40,08/07/2018,Кантемировская,54,2
40,15/07/2018,Кантемировская,91,2
40,22/07/2018,Кантемировская,67,2
40,29/07/2018,Кантемировская,73,2
40,05/08/2018,Кантемировская,64,2
40,12/08/2018,Кантемировская,73,2
40,19/08/2018,Кантемировская,65,2
40,26/08/2018,Кантемировская,100,2
40,02/09/2018,Кантемировская,68,2
40,09/09/2018,Кантемировская,80,2
40,16/09/2018,Кантемировская,65,2
40,23/09/2018,Кантемировская,71,2
40,30/09/2018,Кантемировская,43,2
40,07/10/2018,Кантемировская,83,2
40,14/10/2018,Кантемировская,88,2
40,21/10/2018,Кантемировская,83,2
40,28/10/2018,Кантемировская,63,2
41,07/01/2018,Царицыно,41,2
41,14/01/2018,Царицыно,30,2
41,21/01/2018,Царицыно,53,2
41,28/01/2018,Царицыно,64,2
41,04/02/2018,Царицыно,33,2
41,11/02/2018,Царицыно,69,2
41,18/02/2018,Царицыно,52,2
41,25/02/2018,Царицыно,33,2
41,04/03/2018,Царицыно,48,2
41,11/03/2018,Царицыно,48,2
41,18/03/2018,Царицыно,45,2
41,25/03/2018,Царицыно,57,2
41,01/04/2018,Царицыно,38,2
41,08/04/2018,Царицыно,32,2
41,15/04/2018,Царицыно,67,2
41,22/04/2018,Царицыно,45,2
41,29/04/2018,Царицыно,66,2
41,06/05/2018,Царицыно,41,2
41,13/05/2018,Царицыно,47,2
41,20/05/2018,Царицыно,65,2
41,27/05/2018,Царицыно,66,2
41,03/06/2018,Царицыно,57,2
41,10/06/2018,Царицыно,60,2
41,17/06/2018,Царицыно,76,2
41,24/06/2018,Царицыно,39,2
41,01/07/2018,Царицыно,56,2
41,08/07/2018,Царицыно,50,2
41,15/07/2018,Царицыно,81,2
41,22/07/2018,Царицыно,71,2
41,29/07/2018,Царицыно,56,2
41,05/08/2018,Царицыно,63,2
41,12/08/2018,Царицыно,67,2
41,19/08/2018,Царицыно,96,2
41,26/08/2018,Царицыно,86,2
41,02/09/2018,Царицыно,52,2
41,09/09/2018,Царицыно,100,2
41,16/09/2018,Царицыно,80,2
41,23/09/2018,Царицыно,43,2
41,30/09/2018,Царицыно,65,2
41,07/10/2018,Царицыно,72,2
41,14/10/2018,Царицыно,49,2
41,21/10/2018,Царицыно,58,2
41,28/10/2018,Царицыно,40,2
42,07/01/2018,Орехово,52,2
42,14/01/2018,Орехово,45,2
42,21/01/2018,Орехово,40,2
42,28/01/2018,Орехово,50,2
42,04/02/2018,Орехово,45,2
42,11/02/2018,Орехово,62,2
42,18/02/2018,Орехово,43,2
42,25/02/2018,Орехово,51,2
42,04/03/2018,Орехово,60,2
42,11/03/2018,Орехово,51,2
42,18/03/2018,Орехово,42,2
42,25/03/2018,Орехово,58,2
42,01/04/2018,Орехово,49,2
42,08/04/2018,Орехово,52,2
42,15/04/2018,Орехово,50,2
42,22/04/2018,Орехово,74,2
42,29/04/2018,Орехово,54,2
42,06/05/2018,Орехово,68,2
42,13/05/2018,Орехово,47,2
42,20/05/2018,Орехово,63,2
42,27/05/2018,Орехово,72,2
42,03/06/2018,Орехово,93,2
42,10/06/2018,Орехово,52,2
42,17/06/2018,Орехово,66,2
42,24/06/2018,Орехово,100,2
42,01/07/2018,Орехово,73,2
42,08/07/2018,Орехово,72,2
42,15/07/2018,Орехово,69,2
42,22/07/2018,Орехово,67,2
42,29/07/2018,Орехово,61,2
42,05/08/2018,Орехово,80,2
42,12/08/2018,Орехово,69,2
42,19/08/2018,Орехово,88,2
42,26/08/2018,Орехово,59,2
42,02/09/2018,Орехово,77,2
42,09/09/2018,Орехово,57,2
42,16/09/2018,Орехово,52,2
42,23/09/2018,Орехово,68,2
42,30/09/2018,Орехово,58,2
42,07/10/2018,Орехово,56,2
42,14/10/2018,Орехово,39,2
42,21/10/2018,Орехово,65,2
42,28/10/2018,Орехово,54,2
43,07/01/2018,Домодедовская,72,2
43,14/01/2018,Домодедовская,67,2
43,21/01/2018,Домодедовская,64,2
43,28/01/2018,Домодедовская,60,2
43,04/02/2018,Домодедовская,74,2
43,11/02/2018,Домодедовская,71,2
43,18/02/2018,Домодедовская,68,2
43,25/02/2018,Домодедовская,57,2
43,04/03/2018,Домодедовская,67,2
43,11/03/2018,Домодедовская,65,2
43,18/03/2018,Домодедовская,72,2
43,25/03/2018,Домодедовская,68,2
43,01/04/2018,Домодедовская,61,2
43,08/04/2018,Домодедовская,66,2
43,15/04/2018,Домодедовская,71,2
43,22/04/2018,Домодедовская,79,2
43,29/04/2018,Домодедовская,80,2
43,06/05/2018,Домодедовская,61,2
43,13/05/2018,Домодедовская,77,2
43,20/05/2018,Домодедовская,75,2
43,27/05/2018,Домодедовская,89,2
43,03/06/2018,Домодедовская,67,2
43,10/06/2018,Домодедовская,75,2
43,17/06/2018,Домодедовская,94,2
43,24/06/2018,Домодедовская,87,2
43,01/07/2018,Домодедовская,82,2
43,08/07/2018,Домодедовская,86,2
43,15/07/2018,Домодедовская,100,2
43,22/07/2018,Домодедовская,89,2
43,29/07/2018,Домодедовская,88,2
43,05/08/2018,Домодедовская,94,2
43,12/08/2018,Домодедовская,85,2
43,19/08/2018,Домодедовская,80,2
43,26/08/2018,Домодедовская,82,2
43,02/09/2018,Домодедовская,71,2
43,09/09/2018,Домодедовская,75,2
43,16/09/2018,Домодедовская,78,2
43,23/09/2018,Домодедовская,73,2
43,30/09/2018,Домодедовская,74,2
43,07/10/2018,Домодедовская,80,2
43,14/10/2018,Домодедовская,71,2
43,21/10/2018,Домодедовская,66,2
43,28/10/2018,Домодедовская,68,2
44,07/01/2018,Красногвардейская,46,2
44,14/01/2018,Красногвардейская,48,2
44,21/01/2018,Красногвардейская,56,2
44,28/01/2018,Красногвардейская,38,2
44,04/02/2018,Красногвардейская,49,2
44,11/02/2018,Красногвардейская,46,2
44,18/02/2018,Красногвардейская,56,2
44,25/02/2018,Красногвардейская,40,2
44,04/03/2018,Красногвардейская,45,2
44,11/03/2018,Красногвардейская,52,2
44,18/03/2018,Красногвардейская,51,2
44,25/03/2018,Красногвардейская,54,2
44,01/04/2018,Красногвардейская,68,2
44,08/04/2018,Красногвардейская,59,2
44,15/04/2018,Красногвардейская,61,2
44,22/04/2018,Красногвардейская,61,2
44,29/04/2018,Красногвардейская,62,2
44,06/05/2018,Красногвардейская,52,2
44,13/05/2018,Красногвардейская,50,2
44,20/05/2018,Красногвардейская,59,2
44,27/05/2018,Красногвардейская,54,2
44,03/06/2018,Красногвардейская,72,2
44,10/06/2018,Красногвардейская,71,2
44,17/06/2018,Красногвардейская,82,2
44,24/06/2018,Красногвардейская,100,2
44,01/07/2018,Красногвардейская,83,2
44,08/07/2018,Красногвардейская,63,2
44,15/07/2018,Красногвардейская,80,2
44,22/07/2018,Красногвардейская,75,2
44,29/07/2018,Красногвардейская,86,2
44,05/08/2018,Красногвардейская,78,2
44,12/08/2018,Красногвардейская,86,2
44,19/08/2018,Красногвардейская,90,2
44,26/08/2018,Красногвардейская,63,2
44,02/09/2018,Красногвардейская,55,2
44,09/09/2018,Красногвардейская,70,2
44,16/09/2018,Красногвардейская,44,2
44,23/09/2018,Красногвардейская,48,2
44,30/09/2018,Красногвардейская,47,2
44,07/10/2018,Красногвардейская,54,2
44,14/10/2018,Красногвардейская,54,2
44,21/10/2018,Красногвардейская,61,2
44,28/10/2018,Красногвардейская,59,2
45,07/01/2018,Алма-Атинская,38,2
45,14/01/2018,Алма-Атинская,30,2
45,21/01/2018,Алма-Атинская,36,2
45,28/01/2018,Алма-Атинская,36,2
45,04/02/2018,Алма-Атинская,33,2
45,11/02/2018,Алма-Атинская,36,2
45,18/02/2018,Алма-Атинская,40,2
45,25/02/2018,Алма-Атинская,47,2
45,04/03/2018,Алма-Атинская,32,2
45,11/03/2018,Алма-Атинская,33,2
45,18/03/2018,Алма-Атинская,42,2
45,25/03/2018,Алма-Атинская,35,2
45,01/04/2018,Алма-Атинская,50,2
45,08/04/2018,Алма-Атинская,32,2
45,15/04/2018,Алма-Атинская,48,2
45,22/04/2018,Алма-Атинская,51,2
45,29/04/2018,Алма-Атинская,47,2
45,06/05/2018,Алма-Атинская,24,2
45,13/05/2018,Алма-Атинская,23,2
45,20/05/2018,Алма-Атинская,51,2
45,27/05/2018,Алма-Атинская,38,2
45,03/06/2018,Алма-Атинская,40,2
45,10/06/2018,Алма-Атинская,28,2
45,17/06/2018,Алма-Атинская,21,2
45,24/06/2018,Алма-Атинская,32,2
45,01/07/2018,Алма-Атинская,49,2
45,08/07/2018,Алма-Атинская,32,2
45,15/07/2018,Алма-Атинская,37,2
45,22/07/2018,Алма-Атинская,52,2
45,29/07/2018,Алма-Атинская,63,2
45,05/08/2018,Алма-Атинская,30,2
45,12/08/2018,Алма-Атинская,100,2
45,19/08/2018,Алма-Атинская,59,2
45,26/08/2018,Алма-Атинская,22,2
45,02/09/2018,Алма-Атинская,49,2
45,09/09/2018,Алма-Атинская,20,2
45,16/09/2018,Алма-Атинская,30,2
45,23/09/2018,Алма-Атинская,49,2
45,30/09/2018,Алма-Атинская,55,2
45,07/10/2018,Алма-Атинская,36,2
45,14/10/2018,Алма-Атинская,42,2
45,21/10/2018,Алма-Атинская,36,2
45,28/10/2018,Алма-Атинская,40,2
46,07/01/2018,Пятницкое шоссе,50,3
46,14/01/2018,Пятницкое шоссе,37,3
46,21/01/2018,Пятницкое шоссе,52,3
46,28/01/2018,Пятницкое шоссе,64,3
46,04/02/2018,Пятницкое шоссе,53,3
46,11/02/2018,Пятницкое шоссе,68,3
46,18/02/2018,Пятницкое шоссе,32,3
46,25/02/2018,Пятницкое шоссе,47,3
46,04/03/2018,Пятницкое шоссе,51,3
46,11/03/2018,Пятницкое шоссе,53,3
46,18/03/2018,Пятницкое шоссе,16,3
46,25/03/2018,Пятницкое шоссе,39,3
46,01/04/2018,Пятницкое шоссе,66,3
46,08/04/2018,Пятницкое шоссе,33,3
46,15/04/2018,Пятницкое шоссе,33,3
46,22/04/2018,Пятницкое шоссе,62,3
46,29/04/2018,Пятницкое шоссе,51,3
46,06/05/2018,Пятницкое шоссе,60,3
46,13/05/2018,Пятницкое шоссе,70,3
46,20/05/2018,Пятницкое шоссе,72,3
46,27/05/2018,Пятницкое шоссе,72,3
46,03/06/2018,Пятницкое шоссе,35,3
46,10/06/2018,Пятницкое шоссе,62,3
46,17/06/2018,Пятницкое шоссе,60,3
46,24/06/2018,Пятницкое шоссе,74,3
46,01/07/2018,Пятницкое шоссе,43,3
46,08/07/2018,Пятницкое шоссе,100,3
46,15/07/2018,Пятницкое шоссе,65,3
46,22/07/2018,Пятницкое шоссе,39,3
46,29/07/2018,Пятницкое шоссе,45,3
46,05/08/2018,Пятницкое шоссе,77,3
46,12/08/2018,Пятницкое шоссе,91,3
46,19/08/2018,Пятницкое шоссе,91,3
46,26/08/2018,Пятницкое шоссе,88,3
46,02/09/2018,Пятницкое шоссе,49,3
46,09/09/2018,Пятницкое шоссе,58,3
46,16/09/2018,Пятницкое шоссе,82,3
46,23/09/2018,Пятницкое шоссе,34,3
46,30/09/2018,Пятницкое шоссе,28,3
46,07/10/2018,Пятницкое шоссе,46,3
46,14/10/2018,Пятницкое шоссе,51,3
46,21/10/2018,Пятницкое шоссе,68,3
46,28/10/2018,Пятницкое шоссе,47,3
47,07/01/2018,Митино,56,3
47,14/01/2018,Митино,73,3
47,21/01/2018,Митино,60,3
47,28/01/2018,Митино,74,3
47,04/02/2018,Митино,53,3
47,11/02/2018,Митино,57,3
47,18/02/2018,Митино,87,3
47,25/02/2018,Митино,64,3
47,04/03/2018,Митино,74,3
47,11/03/2018,Митино,53,3
47,18/03/2018,Митино,98,3
47,25/03/2018,Митино,60,3
47,01/04/2018,Митино,60,3
47,08/04/2018,Митино,77,3
47,15/04/2018,Митино,60,3
47,22/04/2018,Митино,56,3
47,29/04/2018,Митино,74,3
47,06/05/2018,Митино,60,3
47,13/05/2018,Митино,86,3
47,20/05/2018,Митино,97,3
47,27/05/2018,Митино,93,3
47,03/06/2018,Митино,73,3
47,10/06/2018,Митино,86,3
47,17/06/2018,Митино,56,3
47,24/06/2018,Митино,62,3
47,01/07/2018,Митино,57,3
47,08/07/2018,Митино,58,3
47,15/07/2018,Митино,100,3
47,22/07/2018,Митино,61,3
47,29/07/2018,Митино,65,3
47,05/08/2018,Митино,50,3
47,12/08/2018,Митино,80,3
47,19/08/2018,Митино,85,3
47,26/08/2018,Митино,83,3
47,02/09/2018,Митино,70,3
47,09/09/2018,Митино,77,3
47,16/09/2018,Митино,50,3
47,23/09/2018,Митино,71,3
47,30/09/2018,Митино,53,3
47,07/10/2018,Митино,70,3
47,14/10/2018,Митино,44,3
47,21/10/2018,Митино,79,3
47,28/10/2018,Митино,54,3
48,07/01/2018,Волоколамская,34,3
48,14/01/2018,Волоколамская,48,3
48,21/01/2018,Волоколамская,47,3
48,28/01/2018,Волоколамская,43,3
48,04/02/2018,Волоколамская,32,3
48,11/02/2018,Волоколамская,43,3
48,18/02/2018,Волоколамская,16,3
48,25/02/2018,Волоколамская,26,3
48,04/03/2018,Волоколамская,23,3
48,11/03/2018,Волоколамская,32,3
48,18/03/2018,Волоколамская,59,3
48,25/03/2018,Волоколамская,56,3
48,01/04/2018,Волоколамская,56,3
48,08/04/2018,Волоколамская,45,3
48,15/04/2018,Волоколамская,22,3
48,22/04/2018,Волоколамская,62,3
48,29/04/2018,Волоколамская,32,3
48,06/05/2018,Волоколамская,24,3
48,13/05/2018,Волоколамская,42,3
48,20/05/2018,Волоколамская,24,3
48,27/05/2018,Волоколамская,43,3
48,03/06/2018,Волоколамская,36,3
48,10/06/2018,Волоколамская,62,3
48,17/06/2018,Волоколамская,36,3
48,24/06/2018,Волоколамская,100,3
48,01/07/2018,Волоколамская,68,3
48,08/07/2018,Волоколамская,76,3
48,15/07/2018,Волоколамская,59,3
48,22/07/2018,Волоколамская,46,3
48,29/07/2018,Волоколамская,53,3
48,05/08/2018,Волоколамская,59,3
48,12/08/2018,Волоколамская,39,3
48,19/08/2018,Волоколамская,20,3
48,26/08/2018,Волоколамская,51,3
48,02/09/2018,Волоколамская,62,3
48,09/09/2018,Волоколамская,53,3
48,16/09/2018,Волоколамская,59,3
48,23/09/2018,Волоколамская,64,3
48,30/09/2018,Волоколамская,46,3
48,07/10/2018,Волоколамская,58,3
48,14/10/2018,Волоколамская,29,3
48,21/10/2018,Волоколамская,63,3
48,28/10/2018,Волоколамская,59,3
49,07/01/2018,Мякинино,63,3
49,14/01/2018,Мякинино,53,3
49,21/01/2018,Мякинино,35,3
49,28/01/2018,Мякинино,72,3
49,04/02/2018,Мякинино,81,3
49,11/02/2018,Мякинино,69,3
49,18/02/2018,Мякинино,75,3
49,25/02/2018,Мякинино,61,3
49,04/03/2018,Мякинино,100,3
49,11/03/2018,Мякинино,55,3
49,18/03/2018,Мякинино,77,3
49,25/03/2018,Мякинино,54,3
49,01/04/2018,Мякинино,75,3
49,08/04/2018,Мякинино,59,3
49,15/04/2018,Мякинино,60,3
49,22/04/2018,Мякинино,66,3
49,29/04/2018,Мякинино,66,3
49,06/05/2018,Мякинино,66,3
49,13/05/2018,Мякинино,62,3
49,20/05/2018,Мякинино,64,3
49,27/05/2018,Мякинино,73,3
49,03/06/2018,Мякинино,73,3
49,10/06/2018,Мякинино,69,3
49,17/06/2018,Мякинино,51,3
49,24/06/2018,Мякинино,75,3
49,01/07/2018,Мякинино,47,3
49,08/07/2018,Мякинино,58,3
49,15/07/2018,Мякинино,72,3
49,22/07/2018,Мякинино,64,3
49,29/07/2018,Мякинино,65,3
49,05/08/2018,Мякинино,57,3
49,12/08/2018,Мякинино,72,3
49,19/08/2018,Мякинино,60,3
49,26/08/2018,Мякинино,75,3
49,02/09/2018,Мякинино,65,3
49,09/09/2018,Мякинино,65,3
49,16/09/2018,Мякинино,65,3
49,23/09/2018,Мякинино,92,3
